participant_id,cohort_year,enrollment_date,survey_date,completion_status,age_at_enrollment,grade_level,race_ethnicity,gender,high_school,title_1_school,family_income_range,household_size,first_generation_college,program_track,transportation_barrier,childcare_needs,cohort_year_pre,age_at_enrollment_pre,grade_level_pre,race_ethnicity_pre,gender_pre,high_school_pre,title_1_school_pre,family_income_range_pre,household_size_pre,first_generation_college_pre,program_track_pre,transportation_barrier_pre,childcare_needs_pre,act_composite_pre,act_english_pre,act_math_pre,act_reading_pre,act_science_pre,sat_total_pre,sat_math_pre,sat_verbal_pre,gpa_pre,college_readiness_self_rating,study_hours_per_week,career_confidence_rating,academic_support_at_home,technology_access,post_secondary_plan,cohort_year_post,age_at_enrollment_post,grade_level_post,race_ethnicity_post,gender_post,high_school_post,title_1_school_post,family_income_range_post,household_size_post,first_generation_college_post,program_track_post,transportation_barrier_post,childcare_needs_post,act_composite_pre_post,act_english_pre_post,act_math_pre_post,act_reading_pre_post,act_science_pre_post,sat_total_pre_post,sat_math_pre_post,sat_verbal_pre_post,gpa_pre_post,college_readiness_self_rating_post,study_hours_per_week_post,career_confidence_rating_post,academic_support_at_home_post,technology_access_post,post_secondary_plan_post,act_composite_post,act_english_post,act_math_post,act_reading_post,act_science_post,sat_total_post,sat_math_post,sat_verbal_post,gpa_post,college_readiness_self_rating_post_post,study_hours_per_week_post_post,career_confidence_rating_post_post,post_secondary_enrollment,scholarship_received,scholarship_amount,program_satisfaction,would_recommend,act_improvement,sat_improvement,gpa_improvement,readiness_improvement,career_confidence_improvement,program_duration_days,race_ethnicity_std,income_level,academic_level_pre,act_met_improvement_goal,sat_met_improvement_goal,gpa_met_improvement_goal
CYC2021140,2021,2021-08-19,2021-08-25,Completed,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,2021,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,16,17,13,20,13,1100,560,540,2.76,10,0,4,Moderate,No reliable access,4-year college,2021,17,12th,Black or African American,Female,North Mecklenburg High School,Yes,"$60,000-$79,999",2,Yes,College Prep,Yes,Yes,16,17,13,20,13,1100,560,540,2.76,10,0,4,Moderate,No reliable access,4-year college,18,18,19,21,20,1170,640,530,3.2884686940731096,10,1.8233930731810464,6,Enrolled 4-year,No,NA,4,Definitely,2,70,0.5284686940731098,0,2,325,Black/African American,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2021141,2021,2021-09-19,2021-09-19,Completed,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,2021,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,19,18,21,17,18,1170,550,620,1.08,3,12,5,Moderate,Limited access,4-year college,2021,18,12th,White,Female,Ardrey Kell High School,Yes,"Under $25,000",4,Yes,Career Readiness,No,No,19,18,21,17,18,1170,550,620,1.08,3,12,5,Moderate,Limited access,4-year college,21,19,21,19,20,1260,580,680,1.8911928713984425,2,16.08192555398263,7,Gap year,Yes,8100,5,Definitely,2,90,0.8111928713984422,-1,2,362,White,Low Income,Proficient,TRUE,TRUE,TRUE
CYC2021142,2021,2021-09-30,2021-10-04,Completed,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,2021,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,19,13,17,19,700,340,360,2.64,10,14,3,Moderate,Limited access,Community college,2021,14,9th,Hispanic/Latino,Male,Ardrey Kell High School,Yes,"$25,000-$39,999",3,Yes,College Prep,Yes,Yes,17,19,13,17,19,700,340,360,2.64,10,14,3,Moderate,Limited access,Community college,19,18,20,19,18,810,430,380,3.0125172984383908,10,16.16971677186709,4,Gap year,Yes,7300,2,Probably Not,2,110,0.37251729843839065,0,1,382,Hispanic/Latino,Low Income,Developing,TRUE,TRUE,TRUE
CYC2021143,2021,2021-08-15,2021-08-16,Did Not Complete,16,10th,Hispanic/Latino,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,2021,16,10th,Hispanic/Latino,Female,Rocky River High School,Yes,"$25,000-$39,999",5,No,College Prep,Yes,No,26,27,26,26,28,1080,560,520,2.02,9,4,9,Moderate,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2021144,2021,2021-09-18,2021-09-28,Completed,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,2021,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,13,15,15,15,14,920,460,460,2.83,7,7,3,None,Limited access,Trade school,2021,15,10th,Hispanic/Latino,Male,Garinger High School,No,"$40,000-$59,999",7,No,Dual Track,No,No,13,15,15,15,14,920,460,460,2.83,7,7,3,None,Limited access,Trade school,17,18,16,17,15,980,500,480,3.6430544487465086,7,6.60249398607734,4,Enrolled 2-year,No,NA,5,Probably Not,4,60,0.8130544487465086,0,1,349,Hispanic/Latino,Middle Income,Developing,TRUE,FALSE,TRUE
CYC2021145,2021,2021-08-26,2021-08-30,Did Not Complete,15,10th,Asian,Female,Ardrey Kell High School,Yes,"Under $25,000",3,No,Intensive Support,No,Yes,2021,15,10th,Asian,Female,Ardrey Kell High School,Yes,"Under $25,000",3,No,Intensive Support,No,Yes,22,20,19,24,21,940,430,510,2.04,2,2,2,Moderate,Limited access,Military,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2021146,2021,2021-09-15,2021-09-23,Completed,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,2021,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,26,26,27,26,29,1210,660,550,1,9,15,1,Strong,No reliable access,Military,2021,15,10th,Hispanic/Latino,Female,Providence High School,No,"$80,000-$99,999",5,Yes,College Prep,No,No,26,26,27,26,29,1210,660,550,1,9,15,1,Strong,No reliable access,Military,29,31,28,27,29,1330,640,690,1.8408861112821309,10,18.629718308097864,3,Enrolled 4-year,No,NA,4,Maybe,3,120,0.8408861112821309,1,2,316,Hispanic/Latino,Higher Income,High Achieving,TRUE,TRUE,TRUE
CYC2021147,2021,2021-08-23,2021-08-23,Completed,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,2021,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,18,19,16,19,20,1260,580,680,1.18,6,9,2,Limited,Limited access,Community college,2021,17,12th,White,Female,Hopewell High School,Yes,"$60,000-$79,999",3,No,Dual Track,No,No,18,19,16,19,20,1260,580,680,1.18,6,9,2,Limited,Limited access,Community college,20,18,21,18,21,1340,730,610,1.3541331592215182,8,11.868720555628112,4,Working,Yes,12800,4,Definitely,2,80,0.17413315922151829,2,2,375,White,Middle Income,High Achieving,TRUE,TRUE,FALSE
CYC2021148,2021,2021-10-01,2021-10-04,Completed,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,2021,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,16,13,12,17,18,990,530,460,2.83,7,12,2,None,Limited access,Community college,2021,14,9th,White,Male,Charlotte Catholic High School,Yes,"$25,000-$39,999",4,Yes,College Prep,Yes,No,16,13,12,17,18,990,530,460,2.83,7,12,2,None,Limited access,Community college,18,16,18,19,16,1040,520,520,3.124991256651269,9,19.444358248692954,6,Working,No,NA,3,Probably,2,50,0.29499125665126913,2,4,312,White,Low Income,Developing,TRUE,FALSE,TRUE
CYC2021149,2021,2021-10-07,2021-10-13,Completed,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,2021,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,21,23,21,20,23,920,480,440,1.4,10,12,3,None,Good access,Community college,2021,18,12th,White,Female,Butler High School,No,"$25,000-$39,999",4,Yes,Career Readiness,No,N/A,21,23,21,20,23,920,480,440,1.4,10,12,3,None,Good access,Community college,25,26,27,23,25,930,480,450,1.669202512632393,10,15.990821472267022,5,Enrolled 2-year,Yes,4300,3,Probably,4,10,0.26920251263239314,0,2,296,White,Low Income,Proficient,TRUE,FALSE,TRUE
CYC2021150,2021,2021-10-02,2021-10-06,Did Not Complete,16,10th,Multiracial,Female,Rocky River High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,2021,16,10th,Multiracial,Female,Rocky River High School,Yes,"$40,000-$59,999",3,Yes,College Prep,No,No,13,15,15,12,11,760,380,380,3.44,1,7,1,Limited,Good access,Work,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other/Multiracial,Middle Income,Developing,FALSE,FALSE,FALSE
CYC2021151,2021,2021-08-22,2021-09-02,Completed,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,2021,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,12,9,8,13,12,690,320,370,2.29,9,14,8,Limited,Good access,4-year college,2021,17,11th,Hispanic/Latino,Male,Mallard Creek High School,No,"Under $25,000",7,Yes,Career Readiness,No,No,12,9,8,13,12,690,320,370,2.29,9,14,8,Limited,Good access,4-year college,15,13,13,14,14,720,360,360,2.4077942392085845,10,17.270137251555123,10,Enrolled 4-year,No,NA,4,Probably Not,3,30,0.11779423920858444,1,2,374,Hispanic/Latino,Low Income,Developing,TRUE,FALSE,FALSE
CYC2021152,2021,2021-10-08,2021-10-12,Did Not Complete,16,10th,White,Female,Julius Chambers High School,Yes,"$25,000-$39,999",6,No,Intensive Support,No,No,2021,16,10th,White,Female,Julius Chambers High School,Yes,"$25,000-$39,999",6,No,Intensive Support,No,No,22,21,18,26,24,1050,490,560,2.24,9,10,5,Moderate,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2021153,2021,2021-10-09,2021-10-21,Did Not Complete,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$40,000-$59,999",7,No,College Prep,No,Yes,2021,16,11th,Hispanic/Latino,Female,Charlotte Catholic High School,No,"$40,000-$59,999",7,No,College Prep,No,Yes,28,30,30,28,30,1170,600,570,3.01,2,6,3,Strong,Good access,Military,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Middle Income,High Achieving,FALSE,FALSE,FALSE
CYC2021154,2021,2021-10-02,2021-10-03,Did Not Complete,17,12th,Asian,Female,Julius Chambers High School,No,"Under $25,000",4,Yes,Dual Track,No,No,2021,17,12th,Asian,Female,Julius Chambers High School,No,"Under $25,000",4,Yes,Dual Track,No,No,13,13,12,14,11,1040,500,540,1.57,3,12,5,Strong,Good access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Asian,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2021155,2021,2021-08-31,2021-09-04,Did Not Complete,16,11th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,Yes,No,2021,16,11th,Black or African American,Male,Vance High School,Yes,"$25,000-$39,999",3,Yes,Career Readiness,Yes,No,18,21,15,22,17,900,430,470,2.03,2,13,3,Moderate,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,Developing,FALSE,FALSE,FALSE
CYC2021156,2021,2021-10-10,2021-10-23,Did Not Complete,15,10th,White,Male,Garinger High School,Yes,"Under $25,000",5,Yes,Career Readiness,Yes,Yes,2021,15,10th,White,Male,Garinger High School,Yes,"Under $25,000",5,Yes,Career Readiness,Yes,Yes,22,21,21,23,19,530,290,240,2.67,3,4,3,Strong,Limited access,Trade school,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,White,Low Income,Proficient,FALSE,FALSE,FALSE
CYC2021157,2021,2021-08-24,2021-08-24,Completed,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,2021,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,21,22,21,24,20,1270,630,640,2.41,4,15,4,Moderate,Limited access,Work,2021,18,12th,Black or African American,Male,Olympic High School,No,"Under $25,000",5,No,Dual Track,No,No,21,22,21,24,20,1270,630,640,2.41,4,15,4,Moderate,Limited access,Work,25,23,27,23,26,1290,690,600,2.9855674919786415,6,20.824945781777807,6,Enrolled 4-year,Yes,8300,5,Definitely,4,20,0.5755674919786413,2,2,399,Black/African American,Low Income,High Achieving,TRUE,FALSE,TRUE
CYC2021158,2021,2021-09-01,2021-09-09,Completed,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,2021,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,16,17,16,19,14,1160,550,610,3.2,5,0,6,None,Good access,Community college,2021,17,12th,White,Male,West Charlotte High School,No,"$40,000-$59,999",4,Yes,Dual Track,Yes,No,16,17,16,19,14,1160,550,610,3.2,5,0,6,None,Good access,Community college,19,21,19,22,21,1230,620,610,3.8971321580122273,6,4.78431064317088,8,Enrolled 4-year,No,NA,5,Maybe,3,70,0.6971321580122272,1,2,378,White,Middle Income,Proficient,TRUE,TRUE,TRUE
CYC2021159,2021,2021-10-01,2021-10-02,Did Not Complete,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",3,Yes,Intensive Support,Yes,N/A,2021,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"$60,000-$79,999",3,Yes,Intensive Support,Yes,N/A,11,13,12,13,11,790,410,380,2.75,1,0,6,Limited,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Middle Income,Developing,FALSE,FALSE,FALSE
CYC2021160,2021,2021-10-07,2021-10-18,Completed,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,2021,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,16,19,14,19,13,510,260,250,3.83,2,7,1,None,Limited access,4-year college,2021,16,11th,Multiracial,Male,Julius Chambers High School,Yes,"Under $25,000",2,Yes,Intensive Support,Yes,Yes,16,19,14,19,13,510,260,250,3.83,2,7,1,None,Limited access,4-year college,19,18,20,20,17,610,280,330,4,5,8.580351438399218,1,Enrolled 4-year,Yes,1600,5,Probably,3,100,0.16999999999999993,3,0,346,Other/Multiracial,Low Income,Developing,TRUE,TRUE,FALSE
CYC2021161,2021,2021-09-30,2021-10-12,Completed,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,2021,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,21,21,21,25,18,880,420,460,2.64,6,5,4,Strong,Good access,Work,2021,17,11th,Hispanic/Latino,Female,North Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Dual Track,Yes,Yes,21,21,21,25,18,880,420,460,2.64,6,5,4,Strong,Good access,Work,25,23,27,26,27,950,500,450,2.7451264148778907,9,7.605687951493792,5,Enrolled 2-year,Yes,13300,5,Definitely,4,70,0.10512641487789054,3,1,384,Hispanic/Latino,Low Income,Proficient,TRUE,TRUE,FALSE
CYC2021162,2021,2021-09-12,2021-09-22,Completed,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,2021,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,21,23,21,23,21,860,440,420,1.01,4,7,1,None,Limited access,4-year college,2021,18,12th,Black or African American,Female,Mallard Creek High School,Yes,"$40,000-$59,999",2,Yes,College Prep,No,No,21,23,21,23,21,860,440,420,1.01,4,7,1,None,Limited access,4-year college,26,26,24,28,26,1040,490,550,1.150849663033145,3,9.68411706793754,4,Enrolled 4-year,No,NA,4,Definitely,5,180,0.14084966303314506,-1,3,322,Black/African American,Middle Income,Proficient,TRUE,TRUE,FALSE
CYC2021163,2021,2021-09-06,2021-09-13,Did Not Complete,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",4,No,Dual Track,No,No,2021,17,12th,Black or African American,Female,Charlotte Catholic High School,Yes,"Under $25,000",4,No,Dual Track,No,No,19,17,20,19,16,1270,630,640,1.61,6,8,6,Moderate,Good access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Black/African American,Low Income,High Achieving,FALSE,FALSE,FALSE
CYC2021164,2021,2021-08-20,2021-08-21,Completed,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,2021,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,19,18,16,21,19,1000,510,490,3.78,9,9,4,Moderate,Limited access,Trade school,2021,16,11th,Black or African American,Male,Ardrey Kell High School,Yes,"$40,000-$59,999",3,Yes,Career Readiness,No,No,19,18,16,21,19,1000,510,490,3.78,9,9,4,Moderate,Limited access,Trade school,23,23,23,24,21,1120,590,530,3.94721315025874,9,10.899702767762124,6,Enrolled 2-year,No,NA,5,Definitely,4,120,0.1672131502587404,0,2,331,Black/African American,Middle Income,Proficient,TRUE,TRUE,FALSE
CYC2021165,2021,2021-09-07,2021-09-14,Did Not Complete,16,10th,Hispanic/Latino,Female,East Mecklenburg High School,No,"Under $25,000",3,Yes,Intensive Support,No,No,2021,16,10th,Hispanic/Latino,Female,East Mecklenburg High School,No,"Under $25,000",3,Yes,Intensive Support,No,No,18,16,16,20,19,970,480,490,3.58,9,5,1,Limited,Limited access,Community college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Hispanic/Latino,Low Income,Developing,FALSE,FALSE,FALSE
CYC2021166,2021,2021-09-05,2021-09-16,Completed,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,2021,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,16,18,13,16,13,1130,600,530,2.42,3,11,6,Limited,Good access,4-year college,2021,16,11th,White,Male,Providence High School,Yes,"$80,000-$99,999",5,Yes,College Prep,No,N/A,16,18,13,16,13,1130,600,530,2.42,3,11,6,Limited,Good access,4-year college,20,22,19,23,21,1210,550,660,2.4985125834437993,5,10.927115550394811,9,Enrolled 4-year,No,NA,4,Probably,4,80,0.07851258344379941,2,3,318,White,Higher Income,Proficient,TRUE,TRUE,FALSE
CYC2021167,2021,2021-10-02,2021-10-08,Completed,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,2021,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,16,18,18,17,13,770,410,360,2.14,1,16,6,None,Good access,4-year college,2021,16,11th,White,Male,Vance High School,Yes,"$25,000-$39,999",7,Yes,College Prep,No,N/A,16,18,18,17,13,770,410,360,2.14,1,16,6,None,Good access,4-year college,19,18,16,21,18,800,410,390,2.889924761277485,1,20.545308581141686,8,Enrolled 4-year,No,NA,4,Probably,3,30,0.7499247612774851,0,2,304,White,Low Income,Developing,TRUE,FALSE,TRUE
CYC2021168,2021,2021-09-12,2021-09-23,Completed,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,2021,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,23,23,22,23,26,1120,520,600,1.14,4,11,7,None,Limited access,Community college,2021,15,10th,White,Female,North Mecklenburg High School,No,"Under $25,000",4,Yes,Dual Track,No,No,23,23,22,23,26,1120,520,600,1.14,4,11,7,None,Limited access,Community college,25,25,22,28,27,1150,590,560,1.2265995767847993,6,14.621348339747572,8,Gap year,No,NA,4,Maybe,2,30,0.08659957678479935,2,1,381,White,Low Income,Proficient,TRUE,FALSE,FALSE
CYC2021169,2021,2021-09-11,2021-09-23,Completed,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,2021,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,19,20,18,22,19,1230,620,610,2.45,9,8,8,Strong,Limited access,Military,2021,17,12th,Asian,Female,Ardrey Kell High School,No,"Under $25,000",4,No,Intensive Support,Yes,No,19,20,18,22,19,1230,620,610,2.45,9,8,8,Strong,Limited access,Military,23,23,20,26,23,1320,680,640,3.001734360698666,9,13.003082223533696,9,Gap year,Yes,8300,4,Probably,4,90,0.5517343606986658,0,1,338,Asian,Low Income,High Achieving,TRUE,TRUE,TRUE
CYC2021170,2021,2021-10-11,2021-10-13,Did Not Complete,16,11th,Multiracial,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",4,Yes,College Prep,No,N/A,2021,16,11th,Multiracial,Male,Charlotte Catholic High School,Yes,"$40,000-$59,999",4,Yes,College Prep,No,N/A,15,14,12,16,13,740,400,340,2.12,1,11,6,None,Limited access,4-year college,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Other/Multiracial,Middle Income,Developing,FALSE,FALSE,FALSE
CYC2021171,2021,2021-09-01,2021-09-02,Completed,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,2021,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,24,22,23,22,25,690,340,350,2.07,8,15,10,Limited,Limited access,Work,2021,17,11th,White,Male,East Mecklenburg High School,Yes,"$25,000-$39,999",2,Yes,Intensive Support,No,Yes,24,22,23,22,25,690,340,350,2.07,8,15,10,Limited,Limited access,Work,28,28,25,26,26,750,340,410,2.067988179937513,7,18.086347913547797,10,Enrolled 2-year,Yes,13300,4,Definitely,4,60,-0.00201182006248679,-1,0,341,White,Low Income,Proficient,TRUE,FALSE,FALSE
CYC2021172,2021,2021-08-29,2021-09-05,Completed,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,2021,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,24,24,25,28,23,850,420,430,3.02,2,8,6,Moderate,Limited access,Community college,2021,16,11th,Hispanic/Latino,Non-binary,Butler High School,No,"$40,000-$59,999",5,Yes,College Prep,No,No,24,24,25,28,23,850,420,430,3.02,2,8,6,Moderate,Limited access,Community college,27,26,24,29,25,960,510,450,3.244585053731987,1,10.5361168117306,8,Enrolled 2-year,No,NA,5,Definitely,3,110,0.22458505373198712,-1,2,383,Hispanic/Latino,Middle Income,Proficient,TRUE,TRUE,FALSE
CYC2021173,2021,2021-08-23,2021-08-27,Completed,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,2021,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,18,17,18,21,17,1140,560,580,3.55,3,11,3,Limited,No reliable access,Undecided,2021,18,12th,Black or African American,Male,Ardrey Kell High School,No,"$60,000-$79,999",1,Yes,Career Readiness,No,No,18,17,18,21,17,1140,560,580,3.55,3,11,3,Limited,No reliable access,Undecided,21,23,18,21,21,1230,570,660,3.95402355893899,7,11.338435433223625,5,Enrolled 4-year,No,NA,5,Definitely,3,90,0.4040235589389902,4,2,332,Black/African American,Middle Income,Proficient,TRUE,TRUE,TRUE
